Fecha,Estacion,Tmax,Tmin
2015-02-07,Prado,27.7,18.6
2015-02-08,Prado,31.6,19.1
2015-02-09,Prado,29.1,22.3
2015-02-10,Prado,25.9,22.4
2015-02-11,Prado,28.8,18.0
2015-02-12,Prado,31.5,19.0
2015-02-13,Prado,22.4,19.3
2015-02-14,Prado,23.8,16.3
2015-02-15,Prado,26.2,18.2
2015-02-16,Prado,27.6,18.1
2015-02-17,Prado,30.4,18.5
2015-02-18,Prado,31.0,19.4
2015-02-19,Prado,21.0,19.5
2015-02-20,Prado,22.7,18.6
2015-02-21,Prado,25.9,17.2
2015-02-22,Prado,28.2,18.2
2015-02-23,Prado,30.3,20.4
2015-02-24,Prado,32.6,21.8
2015-02-25,Prado,26.4,21.1
2015-02-26,Prado,27.2,22.0
2015-02-27,Prado,24.5,21.7
2015-02-28,Prado,24.8,12.3
2015-03-01,Prado,28.5,18.1
2015-03-02,Prado,29.7,19.6
2015-03-03,Prado,29.7,19.6
2015-03-04,Prado,25.2,21.4
2015-03-05,Prado,25.7,19.8
2015-03-06,Prado,29.2,16.6
2015-03-07,Prado,29.0,17.9
2015-03-08,Prado,29.8,18.5
2015-03-09,Prado,29.1,20.0
2015-03-10,Prado,29.7,20.4
2015-03-11,Prado,27.6,18.8
2015-03-12,Prado,28.0,18.5
2015-03-13,Prado,32.0,18.2
2015-03-14,Prado,29.4,19.5
2015-03-15,Prado,25.1,20.3
2015-03-16,Prado,26.8,15.4
2015-03-17,Prado,30.6,15.5
2015-03-18,Prado,30.2,17.8
2015-03-19,Prado,29.9,17.6
2015-03-20,Prado,30.4,20.0
2015-03-21,Prado,20.0,17.0
2015-03-22,Prado,19.2,14.8
2015-03-23,Prado,20.1,14.2
2015-03-24,Prado,21.0,11.3
2015-03-25,Prado,17.1,16.1
2015-03-26,Prado,20.3,16.6
2015-03-27,Prado,20.8,16.8
2015-03-28,Prado,21.5,10.3
2015-03-29,Prado,27.7,15.1
2015-03-30,Prado,26.4,17.5
2015-03-31,Prado,22.2,17.6
2015-04-01,Prado,25.4,11.6
2015-04-02,Prado,30.4,14.0
2015-04-03,Prado,30.3,17.0
2015-04-04,Prado,23.5,20.2
2015-04-05,Prado,22.8,19.6
2015-04-06,Prado,22.3,16.6
2015-04-07,Prado,21.9,11.1
2015-04-08,Prado,25.8,14.0
2015-04-09,Prado,27.2,16.1
2015-04-10,Prado,28.0,16.0
2015-04-11,Prado,22.2,18.8
2015-04-12,Prado,23.4,10.0
2015-04-13,Prado,30.2,15.0
2015-04-14,Prado,26.6,14.6
2015-04-15,Prado,23.2,19.1
2015-04-16,Prado,26.0,18.2
2015-04-17,Prado,20.7,16.3
2015-04-18,Prado,22.0,15.6
2015-04-19,Prado,25.8,13.6
2015-04-20,Prado,21.9,16.1
2015-04-21,Prado,22.6,9.1
2015-04-22,Prado,22.0,10.5
2015-04-23,Prado,25.4,11.5
2015-04-24,Prado,24.4,10.6
2015-04-25,Prado,26.1,15.2
2015-04-26,Prado,27.4,13.7
2015-04-27,Prado,25.6,14.1
2015-04-28,Prado,20.8,18.0
2015-04-29,Prado,20.0,14.4
2015-04-30,Prado,18.6,13.7
2015-05-01,Prado,23.6,13.0
2015-05-02,Prado,18.8,16.1
2015-05-03,Prado,15.0,11.5
2015-05-04,Prado,17.8,6.0
2015-05-05,Prado,21.4,9.1
2015-05-06,Prado,15.0,10.2
2015-05-07,Prado,15.5,8.1
2015-05-08,Prado,21.0,8.5
2015-05-09,Prado,19.8,7.4
2015-05-10,Prado,17.6,11.1
2015-05-11,Prado,20.1,13.5
2015-05-12,Prado,20.9,11.1
2015-05-13,Prado,21.0,12.3
2015-05-14,Prado,22.0,13.1
2015-05-15,Prado,25.8,15.2
2015-05-16,Prado,26.9,14.4
2015-05-17,Prado,27.0,16.5
2015-05-18,Prado,27.8,15.8
2015-05-19,Prado,24.9,16.6
2015-05-20,Prado,26.6,15.6
2015-05-21,Prado,27.7,17.5
2015-05-22,Prado,28.0,18.1
2015-05-23,Prado,20.8,18.7
2015-05-24,Prado,16.6,14.9
2015-05-25,Prado,17.8,5.7
2015-05-26,Prado,17.0,7.0
2015-05-27,Prado,17.6,13.3
2015-05-28,Prado,17.7,8.6
2015-05-29,Prado,18.9,6.5
2015-05-30,Prado,17.7,8.0
2015-05-31,Prado,18.8,8.8
2015-06-01,Prado,20.9,10.2
2015-06-02,Prado,21.2,9.8
2015-06-03,Prado,21.0,14.6
2015-06-04,Prado,21.0,7.1
2015-06-05,Prado,25.6,11.7
2015-06-06,Prado,22.0,20.2
2015-06-07,Prado,19.0,9.6
2015-06-08,Prado,18.3,6.3
2015-06-09,Prado,15.8,8.4
2015-06-10,Prado,14.7,9.8
2015-06-11,Prado,14.0,5.4
2015-06-12,Prado,16.9,3.4
2015-06-13,Prado,16.6,4.8
2015-06-14,Prado,14.7,5.5
2015-06-15,Prado,14.1,6.0
2015-06-16,Prado,21.0,7.8
2015-06-17,Prado,14.8,8.5
2015-06-18,Prado,10.6,8.4
2015-06-19,Prado,11.8,1.0
2015-06-20,Prado,14.2,2.7
2015-06-21,Prado,15.2,5.2
2015-06-22,Prado,11.8,4.5
2015-06-23,Prado,11.2,8.3
2015-06-24,Prado,16.8,0.8
2015-06-25,Prado,21.5,10.0
2015-06-26,Prado,22.6,13.0
2015-06-27,Prado,23.7,13.5
2015-06-28,Prado,18.9,17.0
2015-06-29,Prado,17.6,13.5
2015-06-30,Prado,14.8,11.3
2015-07-01,Prado,13.3,9.4
2015-07-02,Prado,16.8,6.7
2015-07-03,Prado,12.8,6.2
2015-07-04,Prado,11.4,7.7
2015-07-05,Prado,14.7,1.0
2015-07-06,Prado,15.2,7.6
2015-07-07,Prado,17.8,2.3
2015-07-08,Prado,18.8,2.1
2015-07-09,Prado,18.0,4.6
2015-07-10,Prado,17.3,6.8
2015-07-11,Prado,14.2,11.2
2015-07-12,Prado,20.4,10.6
2015-07-13,Prado,11.6,11.2
2015-07-14,Prado,12.8,6.5
2015-07-15,Prado,13.4,1.8
2015-07-16,Prado,14.9,2.0
2015-07-17,Prado,18.5,2.9
2015-07-18,Prado,17.2,10.4
2015-07-19,Prado,15.7,11.1
2015-07-20,Prado,11.7,9.6
2015-07-21,Prado,10.4,2.0
2015-07-22,Prado,15.3,1.1
2015-07-23,Prado,16.4,3.8
2015-07-24,Prado,18.3,3.4
2015-07-25,Prado,22.3,9.8
2015-07-26,Prado,21.0,9.0
2015-07-27,Prado,20.1,10.7
2015-07-28,Prado,24.9,12.4
2015-07-29,Prado,19.0,14.5
2015-07-30,Prado,20.4,12.0
2015-07-31,Prado,20.4,16.8
2015-08-01,Prado,18.2,7.6
2015-08-02,Prado,18.4,11.1
2015-08-03,Prado,18.3,10.4
2015-08-04,Prado,15.8,6.6
2015-08-05,Prado,19.7,9.6
2015-08-06,Prado,20.4,16.1
2015-08-07,Prado,18.7,16.6
2015-08-08,Prado,23.2,13.8
2015-08-09,Prado,31.3,22.8
2015-08-10,Prado,15.0,14.5
2015-08-11,Prado,14.0,8.8
2015-08-12,Prado,13.1,11.8
2015-08-13,Prado,15.0,12.6
2015-08-14,Prado,12.9,12.0
2015-08-15,Prado,14.0,10.9
2015-08-16,Prado,17.0,6.0
2015-08-17,Prado,19.2,11.7
2015-08-18,Prado,17.4,13.4
2015-08-19,Prado,13.2,11.3
2015-08-20,Prado,16.0,7.7
2015-08-21,Prado,20.5,10.2
2015-08-22,Prado,21.9,13.4
2015-08-23,Prado,11.2,10.8
2015-08-24,Prado,13.6,8.5
2015-08-25,Prado,20.4,6.7
2015-08-26,Prado,15.4,14.0
2015-08-27,Prado,16.4,11.0
2015-08-28,Prado,22.6,8.8
2015-08-29,Prado,24.6,15.0
2015-08-30,Prado,25.2,13.1
2015-08-31,Prado,20.2,15.0
2015-09-01,Prado,12.0,8.4
2015-09-02,Prado,15.6,7.3
2015-09-03,Prado,14.4,9.0
2015-09-04,Prado,17.6,4.5
2015-09-05,Prado,17.9,7.6
2015-09-06,Prado,20.4,7.8
2015-09-07,Prado,18.9,9.1
2015-09-08,Prado,18.6,13.3
2015-09-09,Prado,15.2,8.6
2015-09-10,Prado,12.5,7.6
2015-09-11,Prado,9.6,5.9
2015-09-12,Prado,13.5,3.5
2015-09-13,Prado,19.8,7.0
2015-09-14,Prado,25.4,7.0
2015-09-15,Prado,24.4,15.2
2015-09-16,Prado,14.4,11.5
2015-09-17,Prado,17.0,5.5
2015-09-18,Prado,15.6,4.8
2015-09-19,Prado,19.9,8.0
2015-09-20,Prado,19.4,8.7
2015-09-21,Prado,15.7,13.5
2015-09-22,Prado,13.6,11.4
2015-09-23,Prado,14.2,12.5
2015-09-24,Prado,15.2,12.9
2015-09-25,Prado,15.8,12.4
2015-09-26,Prado,16.9,7.7
2015-09-27,Prado,19.0,8.0
2015-09-28,Prado,20.5,10.4
2015-09-29,Prado,16.7,9.6
2015-09-30,Prado,13.6,10.1
2015-10-01,Prado,22.1,7.2
2015-10-02,Prado,15.2,11.0
2015-10-03,Prado,12.8,7.6
2015-10-04,Prado,15.2,11.0
2015-10-05,Prado,20.7,9.2
2015-10-06,Prado,19.0,12.5
2015-10-07,Prado,16.1,13.7
2015-10-08,Prado,18.2,13.5
2015-10-09,Prado,15.0,12.0
2015-10-10,Prado,14.9,11.2
2015-10-11,Prado,15.4,12.5
2015-10-12,Prado,15.0,11.4
2015-10-13,Prado,20.4,6.4
2015-10-14,Prado,22.5,12.0
2015-10-15,Prado,18.5,14.1
2015-10-16,Prado,13.4,10.0
2015-10-17,Prado,13.4,10.1
2015-10-18,Prado,19.2,4.5
2015-10-19,Prado,19.8,11.5
2015-10-20,Prado,16.9,14.2
2015-10-21,Prado,21.8,10.4
2015-10-22,Prado,21.5,10.7
2015-10-23,Prado,13.6,11.0
2015-10-24,Prado,13.9,10.8
2015-10-25,Prado,17.3,13.8
2015-10-26,Prado,22.1,15.0
2015-10-27,Prado,22.0,15.5
2015-10-28,Prado,25.6,14.6
2015-10-29,Prado,23.3,19.1
2015-10-30,Prado,16.8,15.7
2015-10-31,Prado,16.6,11.5
2015-11-01,Prado,19.4,7.8
2015-11-02,Prado,19.4,10.1
2015-11-03,Prado,20.4,13.5
2015-11-04,Prado,18.3,13.9
2015-11-05,Prado,21.1,8.7
2015-11-06,Prado,23.0,10.0
2015-11-07,Prado,24.9,14.4
2015-11-08,Prado,26.4,14.4
2015-11-09,Prado,28.4,18.8
2015-11-10,Prado,27.4,19.6
2015-11-11,Prado,23.6,17.5
2015-11-12,Prado,23.7,10.6
2015-11-13,Prado,20.5,18.2
2015-11-14,Prado,24.4,16.1
2015-11-15,Prado,28.8,16.1
2015-11-16,Prado,26.8,16.1
2015-11-17,Prado,20.6,18.4
2015-11-18,Prado,20.4,18.6
2015-11-19,Prado,19.4,15.5
2015-11-20,Prado,17.8,13.5
2015-11-21,Prado,24.0,9.5
2015-11-22,Prado,23.2,13.4
2015-11-23,Prado,21.4,12.5
2015-11-24,Prado,22.6,10.5
2015-11-25,Prado,23.0,14.1
2015-11-26,Prado,24.0,15.0
2015-11-27,Prado,25.2,17.4
2015-11-28,Prado,22.5,16.5
2015-11-29,Prado,21.2,15.6
2015-11-30,Prado,25.8,13.4
2015-12-01,Prado,28.6,18.5
2015-12-02,Prado,25.1,15.4
2015-12-03,Prado,26.7,16.0
2015-12-04,Prado,24.0,19.0
2015-12-05,Prado,22.3,18.1
2015-12-06,Prado,17.4,13.6
2015-12-07,Prado,22.4,11.0
2015-12-08,Prado,29.9,15.4
2015-12-09,Prado,24.1,21.3
2015-12-10,Prado,29.6,15.2
2015-12-11,Prado,32.9,19.4
2015-12-12,Prado,32.2,23.0
2015-12-13,Prado,29.6,20.7
2015-12-14,Prado,24.9,18.8
2015-12-15,Prado,23.4,18.5
2015-12-16,Prado,28.2,14.0
2015-12-17,Prado,24.4,18.2
2015-12-18,Prado,23.4,17.4
2015-12-19,Prado,20.5,17.3
2015-12-20,Prado,24.8,12.0
2015-12-21,Prado,29.6,15.6
2015-12-22,Prado,23.0,20.4
2015-12-23,Prado,27.6,19.5
2015-12-24,Prado,27.7,20.0
2015-12-25,Prado,28.4,14.5
2015-12-26,Prado,30.5,15.9
2015-12-27,Prado,30.5,17.6
2015-12-28,Prado,34.6,20.5
2015-12-29,Prado,31.2,20.9
2015-12-30,Prado,25.8,21.6
2015-12-31,Prado,27.1,21.0
2016-01-01,Prado,26.7,21.4
2016-01-02,Prado,28.6,20.1
2016-01-03,Prado,28.4,19.6
2016-01-04,Prado,31.8,22.0
2016-01-05,Prado,28.8,23.4
2016-01-06,Prado,23.7,21.0
2016-01-07,Prado,23.8,18.8
2016-01-08,Prado,25.4,16.7
2016-01-09,Prado,26.8,17.9
2016-01-10,Prado,30.2,19.0
2016-01-11,Prado,28.0,17.5
2016-01-12,Prado,32.2,20.5
2016-01-13,Prado,26.0,20.2
2016-01-14,Prado,31.9,17.4
2016-01-15,Prado,29.0,17.3
2016-01-16,Prado,29.4,15.0
2016-01-17,Prado,33.5,21.6
2016-01-18,Prado,26.0,21.0
2016-01-19,Prado,27.8,15.8
2016-01-20,Prado,24.7,19.0
2016-01-21,Prado,30.2,19.1
2016-01-22,Prado,34.2,21.1
2016-01-23,Prado,25.6,22.6
2016-01-24,Prado,36.5,18.2
2016-01-25,Prado,26.2,23.7
2016-01-26,Prado,24.2,18.1
2016-01-27,Prado,24.0,17.1
2016-01-28,Prado,30.9,16.7
2016-01-29,Prado,28.1,21.4
2016-01-30,Prado,26.3,21.0
2016-01-31,Prado,24.3,20.7
2016-02-01,Prado,24.0,18.0
2016-02-02,Prado,26.6,16.6
2016-02-03,Prado,29.4,16.7
2016-02-04,Prado,28.9,16.4
2016-02-05,Prado,30.9,20.2
2016-02-06,Prado,30.4,21.2
2016-02-07,Prado,32.3,20.3
2016-02-08,Prado,30.1,22.0
2016-02-09,Prado,30.0,20.6
2016-02-10,Prado,29.3,20.1
2016-02-11,Prado,30.5,16.0
2016-02-12,Prado,37.1,22.7
2016-02-13,Prado,28.2,21.6
2016-02-14,Prado,29.1,20.9
2016-02-15,Prado,31.2,20.5
2016-02-16,Prado,34.7,21.0
2016-02-17,Prado,28.0,22.1
2016-02-18,Prado,29.5,20.5
2016-02-19,Prado,25.2,22.5
2016-02-20,Prado,25.3,17.0
2016-02-21,Prado,30.2,16.8
2016-02-22,Prado,31.4,20.6
2016-02-23,Prado,29.6,20.2
2016-02-24,Prado,31.0,20.5
2016-02-25,Prado,25.1,21.3
2016-02-26,Prado,24.6,17.5
2016-02-27,Prado,24.4,20.2
2016-02-28,Prado,26.9,15.6
2016-02-29,Prado,26.0,17.7
2016-03-01,Prado,20.2,17.8
2016-03-02,Prado,22.2,17.7
2016-03-03,Prado,25.1,18.6
2016-03-04,Prado,25.8,14.4
2016-03-05,Prado,22.2,19.0
2016-03-06,Prado,19.8,16.6
2016-03-07,Prado,22.4,17.0
2016-03-08,Prado,23.8,14.4
2016-03-09,Prado,23.8,18.4
2016-03-10,Prado,18.3,17.0
2016-03-11,Prado,21.6,17.0
2016-03-12,Prado,19.6,13.2
2016-03-13,Prado,25.2,11.0
2016-03-14,Prado,27.4,16.0
2016-03-15,Prado,29.0,18.6
2016-03-16,Prado,31.5,20.3
2016-03-17,Prado,32.4,20.5
2016-03-18,Prado,22.1,20.1
2016-03-19,Prado,19.9,17.4
2016-03-20,Prado,20.6,15.5
2016-03-21,Prado,21.7,17.2
2016-03-22,Prado,22.1,15.0
2016-03-23,Prado,25.3,13.4
2016-03-24,Prado,25.9,15.7
2016-03-25,Prado,21.4,17.4
2016-03-26,Prado,20.5,18.3
2016-03-27,Prado,20.1,17.5
2016-03-28,Prado,20.3,17.6
2016-03-29,Prado,21.8,17.2
2016-03-30,Prado,25.4,14.6
2016-03-31,Prado,27.4,16.2
2016-04-01,Prado,23.8,17.2
2016-04-02,Prado,21.8,15.7
2016-04-03,Prado,21.6,18.9
2016-04-04,Prado,21.0,17.5
2016-04-05,Prado,21.5,17.0
2016-04-06,Prado,19.9,18.0
2016-04-07,Prado,21.4,14.0
2016-04-08,Prado,21.3,16.6
2016-04-09,Prado,21.7,18.6
2016-04-10,Prado,19.8,17.4
2016-04-11,Prado,21.9,17.0
2016-04-12,Prado,21.8,17.1
2016-04-13,Prado,23.0,18.0
2016-04-14,Prado,24.0,17.7
2016-04-15,Prado,22.6,20.5
2016-04-16,Prado,21.3,20.5
2016-04-17,Prado,18.9,17.0
2016-04-18,Prado,18.6,14.6
2016-04-19,Prado,21.4,17.1
2016-04-20,Prado,20.8,12.2
2016-04-21,Prado,20.2,14.4
2016-04-22,Prado,19.9,10.5
2016-04-23,Prado,21.4,14.2
2016-04-24,Prado,20.8,15.6
2016-04-25,Prado,14.5,13.1
2016-04-26,Prado,14.2,11.1
2016-04-27,Prado,12.2,8.6
2016-04-28,Prado,12.1,9.2
2016-04-29,Prado,14.5,6.8
2016-04-30,Prado,12.9,11.1
2016-05-01,Prado,17.0,4.6
2016-05-02,Prado,16.2,7.8
2016-05-03,Prado,12.8,11.9
2016-05-04,Prado,15.0,3.9
2016-05-05,Prado,14.1,8.5
2016-05-06,Prado,13.7,10.9
2016-05-07,Prado,14.8,8.6
2016-05-08,Prado,19.2,10.7
2016-05-09,Prado,19.9,11.0
2016-05-10,Prado,16.2,13.0
2016-05-11,Prado,14.6,11.5
2016-05-12,Prado,13.0,11.2
2016-05-13,Prado,12.1,10.5
2016-05-14,Prado,16.3,6.2
2016-05-15,Prado,14.4,13.0
2016-05-16,Prado,12.2,10.9
2016-05-17,Prado,12.2,9.6
2016-05-18,Prado,12.6,9.5
2016-05-19,Prado,12.9,2.9
2016-05-20,Prado,13.4,6.0
2016-05-21,Prado,14.0,7.3
2016-05-22,Prado,13.2,10.8
2016-05-23,Prado,13.7,4.8
2016-05-24,Prado,16.5,4.7
2016-05-25,Prado,15.5,9.2
2016-05-26,Prado,15.0,10.1
2016-05-27,Prado,15.8,11.3
2016-05-28,Prado,15.0,12.6
2016-05-29,Prado,16.6,14.0
2016-05-30,Prado,13.8,11.9
2016-05-31,Prado,14.2,10.8
2016-06-01,Prado,12.2,9.5
2016-06-02,Prado,10.3,6.5
2016-06-03,Prado,12.5,9.3
2016-06-04,Prado,11.9,7.3
2016-06-05,Prado,11.5,8.1
2016-06-06,Prado,13.4,3.4
2016-06-07,Prado,12.4,7.5
2016-06-08,Prado,10.7,7.5
2016-06-09,Prado,12.1,3.8
2016-06-10,Prado,10.0,6.5
2016-06-11,Prado,11.7,6.3
2016-06-12,Prado,12.2,4.1
2016-06-13,Prado,14.7,2.9
2016-06-14,Prado,15.2,7.5
2016-06-15,Prado,13.4,4.2
2016-06-16,Prado,11.9,7.8
2016-06-17,Prado,14.4,3.5
2016-06-18,Prado,17.0,3.0
2016-06-19,Prado,11.9,3.4
2016-06-20,Prado,10.9,6.8
2016-06-21,Prado,13.9,0.9
2016-06-22,Prado,17.4,3.6
2016-06-23,Prado,12.4,6.1
2016-06-24,Prado,16.0,6.4
2016-06-25,Prado,11.9,6.9
2016-06-26,Prado,11.2,8.3
2016-06-27,Prado,16.5,10.9
2016-06-28,Prado,15.0,10.3
2016-06-29,Prado,16.2,8.3
2016-06-30,Prado,20.3,12.5
2016-07-01,Prado,21.4,13.3
2016-07-02,Prado,12.9,12.0
2016-07-03,Prado,18.9,12.0
2016-07-04,Prado,12.9,12.4
2016-07-05,Prado,10.9,10.6
2016-07-06,Prado,12.6,8.5
2016-07-07,Prado,15.2,7.1
2016-07-08,Prado,18.2,6.7
2016-07-09,Prado,15.3,8.1
2016-07-10,Prado,17.7,7.2
2016-07-11,Prado,15.4,6.5
2016-07-12,Prado,13.2,11.3
2016-07-13,Prado,13.5,4.1
2016-07-14,Prado,16.5,9.5
2016-07-15,Prado,13.6,11.2
2016-07-16,Prado,10.1,7.0
2016-07-17,Prado,11.4,6.4
2016-07-18,Prado,10.8,5.0
2016-07-19,Prado,10.5,6.9
2016-07-20,Prado,11.4,2.4
2016-07-21,Prado,12.9,2.0
2016-07-22,Prado,14.9,4.3
2016-07-23,Prado,14.4,5.1
2016-07-24,Prado,10.2,6.6
2016-07-25,Prado,12.5,9.4
2016-07-26,Prado,11.8,11.1
2016-07-27,Prado,9.8,8.8
2016-07-28,Prado,11.8,4.5
2016-07-29,Prado,16.6,3.3
2016-07-30,Prado,18.4,9.2
2016-07-31,Prado,19.6,12.8
2016-08-01,Prado,10.9,9.6
2016-08-02,Prado,10.6,8.0
2016-08-03,Prado,10.5,3.9
2016-08-04,Prado,16.1,11.0
2016-08-05,Prado,15.2,10.9
2016-08-06,Prado,17.2,8.3
2016-08-07,Prado,13.5,5.4
2016-08-08,Prado,18.5,7.4
2016-08-09,Prado,12.0,10.5
2016-08-10,Prado,15.0,4.5
2016-08-11,Prado,18.3,4.6
2016-08-12,Prado,21.0,8.4
2016-08-13,Prado,21.6,11.1
2016-08-14,Prado,18.4,7.8
2016-08-15,Prado,19.2,10.5
2016-08-16,Prado,17.3,7.1
2016-08-17,Prado,14.6,10.3
2016-08-18,Prado,18.1,6.1
2016-08-19,Prado,17.9,7.3
2016-08-20,Prado,10.6,10.2
2016-08-21,Prado,11.7,7.1
2016-08-22,Prado,17.4,6.0
2016-08-23,Prado,22.5,8.1
2016-08-24,Prado,23.0,8.5
2016-08-25,Prado,25.3,10.6
2016-08-26,Prado,26.2,13.5
2016-08-27,Prado,12.1,11.8
2016-08-28,Prado,12.1,9.0
2016-08-29,Prado,15.9,11.4
2016-08-30,Prado,15.2,11.5
2016-08-31,Prado,17.1,10.6
2016-09-01,Prado,11.4,8.2
2016-09-02,Prado,11.6,8.6
2016-09-03,Prado,11.5,7.9
2016-09-04,Prado,13.4,8.2
2016-09-05,Prado,10.9,9.6
2016-09-06,Prado,12.7,10.4
2016-09-07,Prado,12.4,10.4
2016-09-08,Prado,16.9,11.0
2016-09-09,Prado,24.2,10.6
2016-09-10,Prado,24.2,11.4
2016-09-11,Prado,23.7,12.9
2016-09-12,Prado,19.7,13.4
2016-09-13,Prado,14.2,12.9
2016-09-14,Prado,12.3,10.3
2016-09-15,Prado,11.4,9.2
2016-09-16,Prado,19.6,5.5
2016-09-17,Prado,20.2,8.4
2016-09-18,Prado,14.1,8.7
2016-09-19,Prado,12.6,10.7
2016-09-20,Prado,17.7,9.8
2016-09-21,Prado,22.7,11.0
2016-09-22,Prado,25.9,10.8
2016-09-23,Prado,13.0,10.6
2016-09-24,Prado,12.0,8.5
2016-09-25,Prado,15.8,7.6
2016-09-26,Prado,21.5,4.1
2016-09-27,Prado,24.4,7.3
2016-09-28,Prado,19.3,10.8
2016-09-29,Prado,14.2,10.0
2016-09-30,Prado,16.3,9.3
2016-10-01,Prado,19.0,8.0
2016-10-02,Prado,17.8,11.3
2016-10-03,Prado,18.9,12.6
2016-10-04,Prado,19.4,12.4
2016-10-05,Prado,19.6,12.7
2016-10-06,Prado,19.6,11.5
2016-10-07,Prado,14.8,12.6
2016-10-08,Prado,13.1,9.0
2016-10-09,Prado,23.1,6.2
2016-10-10,Prado,24.1,10.4
2016-10-11,Prado,24.8,15.4
2016-10-12,Prado,27.7,15.4
2016-10-13,Prado,21.5,17.6
2016-10-14,Prado,22.4,12.6
2016-10-15,Prado,21.4,16.2
2016-10-16,Prado,26.8,17.5
2016-10-17,Prado,17.1,14.9
2016-10-18,Prado,16.6,13.6
2016-10-19,Prado,15.3,14.3
2016-10-20,Prado,15.4,12.5
2016-10-21,Prado,16.8,12.5
2016-10-22,Prado,20.9,8.4
2016-10-23,Prado,20.5,11.2
2016-10-24,Prado,19.8,16.3
2016-10-25,Prado,19.0,15.8
2016-10-26,Prado,20.3,15.4
2016-10-27,Prado,14.0,12.0
2016-10-28,Prado,15.1,11.2
2016-10-29,Prado,23.4,8.5
2016-10-30,Prado,26.8,11.8
2016-10-31,Prado,28.1,16.6
2016-11-01,Prado,18.9,16.2
2016-11-02,Prado,12.6,13.8
2016-11-03,Prado,25.6,9.3
2016-11-04,Prado,23.6,17.1
2016-11-05,Prado,31.0,11.5
2016-11-06,Prado,31.7,17.8
2016-11-07,Prado,23.6,17.4
2016-11-08,Prado,21.1,16.7
2016-11-09,Prado,27.5,18.0
2016-11-10,Prado,27.0,15.0
2016-11-11,Prado,18.4,14.5
2016-11-12,Prado,26.7,10.9
2016-11-13,Prado,21.3,16.4
2016-11-14,Prado,28.2,16.1
2016-11-15,Prado,27.6,19.6
2016-11-16,Prado,20.3,16.6
2016-11-17,Prado,15.4,11.5
2016-11-18,Prado,18.0,10.5
2016-11-19,Prado,24.7,11.6
2016-11-20,Prado,23.6,14.3
2016-11-21,Prado,16.3,13.6
2016-11-22,Prado,18.7,11.5
2016-11-23,Prado,25.1,12.3
2016-11-24,Prado,28.2,14.9
2016-11-25,Prado,27.5,17.4
2016-11-26,Prado,29.0,16.1
2016-11-27,Prado,22.8,18.2
2016-11-28,Prado,22.0,15.0
2016-11-29,Prado,22.9,15.1
2016-11-30,Prado,27.5,11.8
2016-12-01,Prado,28.1,14.4
2016-12-02,Prado,30.6,18.6
2016-12-03,Prado,27.9,20.9
2016-12-04,Prado,28.7,18.5
2016-12-05,Prado,31.3,19.1
2016-12-06,Prado,26.2,19.6
2016-12-07,Prado,25.1,16.6
2016-12-08,Prado,19.0,18.5
2016-12-09,Prado,25.5,10.6
2016-12-10,Prado,30.6,16.1
2016-12-11,Prado,23.6,20.3
2016-12-12,Prado,32.2,15.7
2016-12-13,Prado,20.6,17.7
2016-12-14,Prado,18.8,14.6
2016-12-15,Prado,28.0,11.0
2016-12-16,Prado,30.1,13.9
2016-12-17,Prado,33.2,18.2
2016-12-18,Prado,30.2,23.1
2016-12-19,Prado,22.4,19.5
2016-12-20,Prado,26.4,13.9
2016-12-21,Prado,33.0,17.0
2016-12-22,Prado,28.8,21.6
2016-12-23,Prado,25.1,18.8
2016-12-24,Prado,29.6,17.4
2016-12-25,Prado,22.8,18.9
2016-12-26,Prado,25.4,20.1
2016-12-27,Prado,24.8,20.9
2016-12-28,Prado,27.5,16.6
2016-12-29,Prado,29.9,20.5
2016-12-30,Prado,29.3,19.9
2016-12-31,Prado,30.4,22.2
2017-01-01,Prado,30.0,22.0
2017-01-02,Prado,27.3,21.0
2017-01-03,Prado,25.9,19.7
2017-01-04,Prado,27.6,19.0
2017-01-05,Prado,27.4,17.3
2017-01-06,Prado,27.9,14.4
2017-01-07,Prado,33.2,18.0
2017-01-08,Prado,30.4,23.6
2017-01-09,Prado,29.0,21.0
2017-01-10,Prado,24.5,19.0
2017-01-11,Prado,29.2,16.9
2017-01-12,Prado,31.9,18.3
2017-01-13,Prado,29.0,18.0
2017-01-14,Prado,25.7,15.3
2017-01-15,Prado,25.9,17.2
2017-01-16,Prado,26.9,20.3
2017-01-17,Prado,27.9,21.2
2017-01-18,Prado,26.3,20.8
2017-01-19,Prado,33.2,17.5
2017-01-20,Prado,34.9,20.7
2017-01-21,Prado,33.7,19.5
2017-01-22,Prado,32.2,19.6
2017-01-23,Prado,29.0,20.0
2017-01-24,Prado,31.5,20.6
2017-01-25,Prado,23.0,19.6
2017-01-26,Prado,23.1,17.9
2017-01-27,Prado,23.4,16.1
2017-01-28,Prado,28.4,15.5
2017-01-29,Prado,32.2,17.5
2017-01-30,Prado,35.1,21.5
2017-01-31,Prado,31.4,23.6
2017-02-01,Prado,29.1,21.9
2017-02-02,Prado,26.9,22.3
2017-02-03,Prado,27.1,21.1
2017-02-04,Prado,29.2,17.9
2017-02-05,Prado,22.5,20.9
2017-02-06,Prado,22.8,16.8
2017-02-07,Prado,22.5,16.6
2017-02-08,Prado,26.4,14.3
2017-02-09,Prado,28.0,17.2
2017-02-10,Prado,26.2,21.6
